s_thresh,v_thresh,3/3,3/5,3/7,3/9,3/11,3/13,3/15,3/17,3/19,3/21,3/23,3/25,3/27,3/29,3/31,3/33,3/35,3/37,3/39,3/41,3/43,3/45,3/47,3/49,3/51,5/3,5/5,5/7,5/9,5/11,5/13,5/15,5/17,5/19,5/21,5/23,5/25,5/27,5/29,5/31,5/33,5/35,5/37,5/39,5/41,5/43,5/45,5/47,5/49,5/51,7/3,7/5,7/7,7/9,7/11,7/13,7/15,7/17,7/19,7/21,7/23,7/25,7/27,7/29,7/31,7/33,7/35,7/37,7/39,7/41,7/43,7/45,7/47,7/49,7/51,9/3,9/5,9/7,9/9,9/11,9/13,9/15,9/17,9/19,9/21,9/23,9/25,9/27,9/29,9/31,9/33,9/35,9/37,9/39,9/41,9/43,9/45,9/47,9/49,9/51,11/3,11/5,11/7,11/9,11/11,11/13,11/15,11/17,11/19,11/21,11/23,11/25,11/27,11/29,11/31,11/33,11/35,11/37,11/39,11/41,11/43,11/45,11/47,11/49,11/51
30,100,65,43,33,27,22,20,20,20,19,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,29,26,22,20,19,17,17,16,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
30,101,66,44,34,28,23,21,21,21,20,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,29,26,22,20,19,17,17,16,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
30,102,67,44,35,29,24,22,22,22,21,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,21,29,26,21,20,19,17,17,16,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
30,103,67,43,35,29,24,22,22,22,21,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,21,30,27,21,21,20,18,18,17,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
30,104,67,44,36,30,24,22,22,21,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,21,30,26,21,21,20,18,18,17,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
30,105,70,45,37,32,26,23,23,22,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,22,30,25,21,21,20,18,18,17,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
30,106,74,48,39,34,28,25,25,24,23,23,23,23,23,22,22,22,20,22,21,19,19,19,19,19,21,30,25,21,21,20,18,18,17,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
30,107,74,50,41,34,28,24,24,23,22,22,21,21,21,22,22,22,20,22,21,19,19,19,19,19,21,29,25,21,21,20,18,18,17,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
30,108,73,49,40,35,29,25,25,24,23,23,22,22,22,23,23,23,21,22,22,20,20,20,20,20,22,29,25,21,21,20,18,18,17,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
30,109,77,51,41,37,31,27,27,26,25,25,24,23,23,22,22,22,20,21,21,19,19,19,19,19,21,29,25,21,21,20,18,18,17,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
31,95,62,45,35,28,26,21,20,20,19,18,19,18,18,18,18,18,18,18,18,18,20,17,17,17,17,27,24,21,21,20,17,16,15,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,10,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
31,96,62,44,36,30,25,20,20,20,19,18,19,18,18,18,18,18,18,18,18,18,20,17,17,17,17,27,24,21,20,20,17,16,15,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
31,97,62,44,36,30,25,20,20,20,19,18,19,18,18,18,18,18,18,18,18,18,20,17,17,17,17,27,24,21,20,19,16,16,15,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
31,98,62,44,36,30,25,20,20,20,19,18,19,18,18,18,18,18,18,18,18,18,17,17,17,17,17,27,24,21,21,18,16,16,15,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
31,99,62,44,36,30,24,20,20,20,19,18,19,18,18,18,18,18,18,18,18,18,17,17,17,17,17,28,25,21,22,19,17,17,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
31,100,63,43,36,30,24,20,20,20,19,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,29,26,22,20,19,17,17,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
31,101,64,44,37,31,25,21,21,21,20,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,29,26,22,20,19,17,17,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
31,102,65,44,37,29,26,22,22,22,21,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,21,29,26,22,20,19,17,17,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
31,103,65,43,37,29,26,22,22,22,21,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,21,30,27,22,21,20,18,18,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,14,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
31,104,65,44,38,30,26,22,22,21,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,21,30,26,22,21,20,18,18,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,14,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
31,105,67,46,39,32,28,23,23,22,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,22,30,25,22,21,20,18,18,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,14,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
31,106,70,48,40,33,29,24,24,23,22,22,22,22,22,23,23,23,21,23,23,20,20,20,20,20,22,30,25,22,21,20,18,18,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,14,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
31,107,70,49,41,34,30,24,24,23,22,22,22,22,22,22,22,22,20,22,22,19,19,19,19,19,21,29,25,22,21,20,18,18,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,14,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
31,108,72,49,41,35,31,25,24,23,22,22,22,22,22,22,22,22,20,22,22,19,19,19,19,19,21,29,25,22,21,20,18,18,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,14,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
31,109,77,52,43,39,34,28,27,26,25,25,25,24,24,22,22,22,20,22,22,19,19,19,19,19,21,29,25,22,21,20,18,18,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,11,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
32,95,62,46,37,29,27,21,21,21,19,19,19,18,18,18,18,18,18,18,18,18,20,17,17,17,17,27,25,22,21,20,18,17,15,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
32,96,61,44,37,29,27,21,21,21,19,19,19,18,18,18,18,18,18,18,18,18,20,17,17,17,17,27,25,22,20,20,18,17,15,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
32,97,61,44,37,29,27,21,21,21,19,19,19,18,18,18,18,18,18,18,18,18,20,17,17,17,17,27,25,22,20,19,17,17,15,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
32,98,61,44,37,29,27,21,21,21,19,19,19,18,18,18,18,18,18,18,18,18,17,17,17,17,17,27,25,22,21,18,17,17,15,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,14,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
32,99,61,44,37,29,26,21,21,20,19,18,19,18,18,18,18,18,18,18,18,18,17,17,17,17,17,28,26,22,22,19,18,18,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
32,100,62,43,37,29,26,21,21,20,19,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,29,27,23,20,19,18,18,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
32,101,63,44,38,30,27,22,22,21,20,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,29,27,23,20,19,18,18,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
32,102,65,46,40,31,27,22,22,22,21,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,29,27,23,20,19,18,18,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
32,103,65,45,40,31,27,22,22,22,21,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,30,28,23,21,20,19,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,11,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
32,104,65,46,41,32,27,22,22,21,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,30,27,23,21,20,19,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,11,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
32,105,67,48,42,34,29,23,23,22,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,30,26,23,21,20,19,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,11,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
32,106,69,49,43,36,31,25,25,24,23,23,23,23,23,24,24,24,21,23,23,20,20,20,20,20,20,30,26,23,21,20,19,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,11,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
32,107,69,50,44,37,32,25,25,24,23,23,23,23,23,23,23,23,20,22,22,19,19,19,19,19,19,29,26,23,21,20,19,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
32,108,71,50,44,37,33,26,25,24,23,23,23,23,23,23,23,23,20,22,22,19,19,19,19,19,19,29,26,23,21,20,19,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
32,109,77,54,47,42,34,28,27,26,25,25,25,24,24,22,22,22,20,22,22,19,19,19,19,19,19,29,26,23,21,20,19,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,16,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,11,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
33,101,59,42,35,28,26,22,21,20,19,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,29,25,22,20,20,19,18,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,10,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
33,102,60,43,36,28,25,21,20,20,19,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,29,25,22,20,20,19,18,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,10,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
33,103,60,42,36,28,25,21,20,20,19,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,30,26,23,21,21,20,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,10,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
33,104,61,44,38,30,26,22,21,20,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,30,25,23,21,21,20,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,10,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
33,105,62,45,38,31,27,22,21,20,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,30,25,23,21,21,20,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,10,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
33,106,64,46,40,33,29,24,23,22,21,21,21,21,21,22,22,22,20,22,22,19,19,19,19,19,19,30,25,23,21,21,20,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,10,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
33,107,64,47,41,34,30,24,23,22,21,21,21,21,21,21,21,21,19,21,21,18,18,18,18,18,18,29,24,22,21,21,20,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,10,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
33,108,67,48,42,35,32,26,24,23,22,22,22,22,22,22,22,22,20,22,22,19,19,19,19,19,19,29,24,22,21,21,20,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,10,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
33,109,71,50,44,38,33,28,26,25,24,24,24,23,23,23,23,23,21,23,23,20,19,19,19,19,19,29,24,22,21,21,20,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,11,10,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
33,110,74,52,46,40,35,30,26,24,23,23,22,22,22,23,23,23,21,23,23,19,19,19,19,19,19,30,25,23,22,23,20,19,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,11,10,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
34,101,61,40,35,27,26,23,22,20,19,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,28,24,21,19,19,19,19,17,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,10,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
34,102,62,41,36,27,25,22,21,20,19,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,28,24,21,19,19,19,19,17,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,10,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
34,103,62,40,36,27,25,22,21,20,19,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,29,25,22,20,20,20,20,18,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,11,10,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
